id|name|trackid|trackname
p04|Arrau|p04_099|"04 Claudio Arau - Chopin Ballade No.4 in F minor Op.52-1"
p04|Arrau|p04_100|"04 Claudio Arrau (CD1) - W.A. MozartRondo in A minor, K. 511-1"
p04|Arrau|p04_101|"04 Claudio Arrau (CD2) - Impromptu for Piano no 4 in C sharp minor, B 87Op. 66 'Fantaisie-Impromptu'-1"
p04|Arrau|p04_102|"04 Claudio Arrau - Carnaval, op.9 Valse Noble-1"
p04|Arrau|p04_103|"04 Claudio Arrau - Davidsbuendlertaenze op. 6 Ungeduldig-1"
p04|Arrau|p04_104|"04 Claudio Arrau - Fantasiestuecke op.12 Grillen-1"
p04|Arrau|p04_105|"04 Claudio Arrau - fantasy in C major 'Wanderer', D.760,  I. allegro con fuoco ma non troppo-1"
p04|Arrau|p04_106|"04 Claudio Arrau - Faschingsschwank aus Wien op. 26 - 4 Intermezzo-1"
p04|Arrau|p04_107|"04 Claudio Arrau - Impromptus, op.90, D.899,  no4 in A flat-1"
p04|Arrau|p04_108|"04 Claudio Arrau - Kinderszenen op. 15 Bittendes Kind-1"
p04|Arrau|p04_109|"04 Claudio Arrau - Noveletten op. 21 4 Balladenmaessig, sehr munter-1"
p04|Arrau|p04_110|"04 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 4 Sarabande-1"
p04|Arrau|p04_111|"04 Claudio Arrau - piano sonata in B flat. D.960,  IV. allegro, ma non troppo-1"
p04|Arrau|p04_112|"04 Claudio Arrau - piano sonata in c minor. D.958,  IV. allegro-1"
p04|Arrau|p04_113|"04 Claudio Arrau - piano sonata in G major. D.894,  I. molto moderato e cantabile-1"
p04|Arrau|p04_114|"04 Claudio Arrau - Sarabande-1"
p04|Arrau|p04_115|"04 Claudio Arrau - Schumann Kreisleriana op.16 - 1. Ausserst bewegt-1"
p04|Arrau|p04_116|"04 Claudio Arrau - Variation 3 Canone all'unisuono-1"
p04|Arrau|p04_117|"04 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Var.Ill-1"
p04|Arrau|p04_118|"04 Claudio Debussy [1862-1918] - Suite Bergamasque 4. Passepied-1"
p04|Arrau|p04_119|"04 Debussy - 4. Les Fees sont d'exquises danseuses-1"
p04|Arrau|p04_120|"04 Franz Liszt -   4. Mazeppa (Allegro)-1"
p04|Arrau|p04_121|"04 LIszt - Track04-1"
p04|Arrau|p04_122|"04 Liszt. Arrau - Track04-1"
p04|Arrau|p04_123|"04 Liszt. Arrau. - Track04-1"
p04|Arrau|p04_124|"04 Schubert - Les sonates - Moments musicaux, D.780 - W l en ut majeur (Moderato)-1"
p04|Arrau|p04_125|"04 Schumann, Claudio Arrau - Intermezzo (Con molta energia)-1"
p04|Arrau|p04_126|"05 Arrau - Track05-1"
p04|Arrau|p04_127|"05 Artista desconocido - Track05-1"
p04|Arrau|p04_128|"05 Chopin - Op 10 π 5 Ges-Dur - Vivace-1"
p04|Arrau|p04_129|"05 Chopin - Prelude No.5 in D 'Uncertainly'- Allegro molto-1"
p04|Arrau|p04_130|"05 Claude Debussy [1862-1918] - Preludes --5. Les collines d'Anacapri-1"
p04|Arrau|p04_131|"05 Claudio Arau - Chopin Impromptu No.3 in G flat major Op.51-1"
p04|Arrau|p04_132|"05 Claudio Arrau (CD1) - F. SchubertAllegretto in C minor, D.915-1"
p04|Arrau|p04_133|"05 Claudio Arrau (CD2) - R. SchumannFaschingsschwank aus Wien, Op. 26Allegro. Vivace Assai-1"
p04|Arrau|p04_134|"05 Claudio Arrau - Carnaval, op.9 Eusebius-1"
p04|Arrau|p04_135|"05 Claudio Arrau - Davidsbuendlertaenze op. 6 Einfach-1"
p04|Arrau|p04_136|"05 Claudio Arrau - Fantasiestuecke op.12 Fantasiestueck-1"
p04|Arrau|p04_137|"05 Claudio Arrau - fantasy in C major 'Wanderer', D.760,  II. adagio-1"
p04|Arrau|p04_138|"05 Claudio Arrau - Faschingsschwank aus Wien op. 26 - 5 Finale-1"
p04|Arrau|p04_139|"05 Claudio Arrau - Impromptus, op.142, D.935,  no1 in f minor-1"
p04|Arrau|p04_140|"05 Claudio Arrau - Kinderszenen op. 15 Glueckes genug-1"
p04|Arrau|p04_141|"05 Claudio Arrau - Noveletten op. 21 5 Rauschend und festlich-1"
p04|Arrau|p04_142|"05 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 5 Rondeaux-1"
p04|Arrau|p04_143|"05 Claudio Arrau - piano sonata in A major. D.959,  I. allegro-1"
p04|Arrau|p04_144|"05 Claudio Arrau - piano sonata in G major. D.894,  II. andante-1"
p04|Arrau|p04_145|"05 Claudio Arrau - Schumann Kreisleriana op.16 - 2. Sehr innig und nicht zu rasch-1"
p04|Arrau|p04_146|"05 Claudio Arrau - Tempo di minuetto-1"
p04|Arrau|p04_147|"05 Claudio Arrau - Variation 4-1"
p04|Arrau|p04_148|"05 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Cantabile-1"
p04|Arrau|p04_149|"05 Claudio Debussy [1862-1918] - Pour le Piano - Sarabande-1"
p04|Arrau|p04_150|"05 Debussy - 5. Bruyeres-1"
p04|Arrau|p04_151|"05 Franz Liszt -   5. Feux follets (Allegretto)-1"
p04|Arrau|p04_152|"05 LIszt - Track05-1"
p04|Arrau|p04_153|"05 Liszt. Arrau - Track05-1"
p04|Arrau|p04_154|"05 Liszt. Arrau. - Track05-1"
p04|Arrau|p04_155|"05 Schubert - Les sonates - W 2 en la bÈmol majeur (Andantino)-1"
p04|Arrau|p04_156|"05 Schumann, Claudio Arrau - Finale (Vivacissimo)-1"
p04|Arrau|p04_157|"06 Arrau - Track06-1"
p04|Arrau|p04_158|"06 Artista desconocido - Track06-1"
p04|Arrau|p04_159|"06 Chopin - Op 10 π 6 es-moll - Andante-1"
p04|Arrau|p04_160|"06 Chopin - Prelude No.6 in B 'Tolling Bells'- Lento assai-1"
p04|Arrau|p04_161|"06 Claude Debussy [1862-1918] - Preludes --6. Des pas sur la neige-1"
p04|Arrau|p04_162|"06 Claudio Arau - Chopin Fantasy-Impromptu in C sharp minor Op.66-1"
p04|Arrau|p04_163|"06 Claudio Arrau (CD1) - F.ListSonata in B minor, S.178Lento assai - Allegro energico-1"
p04|Arrau|p04_164|"06 Claudio Arrau (CD2) - Romanze. Piuttosto Lento-1"
p04|Arrau|p04_165|"06 Claudio Arrau - Carnaval, op.9 Florestan-1"
p04|Arrau|p04_166|"06 Claudio Arrau - Davidsbuendlertaenze op. 6 Sehr rasch-1"
p04|Arrau|p04_167|"06 Claudio Arrau - Drei Romanzen op. 28 - 1 Sehr markiert-1"
p04|Arrau|p04_168|"06 Claudio Arrau - Fantasiestuecke op.12 In der Nacht-1"
p04|Arrau|p04_169|"06 Claudio Arrau - fantasy in C major 'Wanderer', D.760,  III. presto-1"
p04|Arrau|p04_170|"06 Claudio Arrau - Impromptus, op.142, D.935,  no2 in A flat-1"
p04|Arrau|p04_171|"06 Claudio Arrau - Kinderszenen op. 15 Wichtige Begenbenheit-1"
p04|Arrau|p04_172|"06 Claudio Arrau - Noveletten op. 21 6 Sehr lebhaft, mit vielem Humor-1"
p04|Arrau|p04_173|"06 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 6 Capriccio-1"
p04|Arrau|p04_174|"06 Claudio Arrau - Passepied-1"
p04|Arrau|p04_175|"06 Claudio Arrau - piano sonata in A major. D.959,  II. andantino-1"
p04|Arrau|p04_176|"06 Claudio Arrau - piano sonata in G major. D.894,  III. menuetto (allegro moderato)-1"
p04|Arrau|p04_177|"06 Claudio Arrau - Schumann Kreisleriana op.16 - 3. Sehr aufgeregt-1"
p04|Arrau|p04_178|"06 Claudio Arrau - Variation 5-1"
p04|Arrau|p04_179|"06 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Finale alla Fantasia-1"
p04|Arrau|p04_180|"06 Claudio Debussy [1862-1918] - La plus que lente (Valse)-1"
p04|Arrau|p04_181|"06 Debussy - 6. General Lavine - eccentric-1"
p04|Arrau|p04_182|"06 Franz Liszt -   6. Vision (Lento)-1"
p04|Arrau|p04_183|"06 LIszt - Track06-1"
p04|Arrau|p04_184|"06 Liszt. Arrau - Track06-1"
p04|Arrau|p04_185|"06 Liszt. Arrau. - Track06-1"
p04|Arrau|p04_186|"06 Schubert - Les sonates - W 3 en fa mineur (Allegretto moderato)-1"
p04|Arrau|p04_187|"06 Schumann, Claudio Arrau - Arabeske C-dur, Op.18-1"
p04|Arrau|p04_188|"07 Arrau - Track07-1"
p04|Arrau|p04_189|"07 Artista desconocido - Track07-1"
p04|Arrau|p04_190|"07 Chopin - Op 10 π 7 C-Dur - Vivace-1"
p04|Arrau|p04_191|"07 Chopin - Prelude No.7 in A 'The Polish Dance'- Andantino-1"
p04|Arrau|p04_192|"07 Claude Debussy [1862-1918] - Preludes --7. Ce qu'a vu le vent d'Ouest-1"
p04|Arrau|p04_193|"07 Claudio Arau - Chopin Barcarolle in F sharp major Op.60-1"
p04|Arrau|p04_194|"07 Claudio Arrau (CD1) - Grandioso - Recitativo-1"
p04|Arrau|p04_195|"07 Claudio Arrau (CD2) - Scherzino-1"
p04|Arrau|p04_196|"07 Claudio Arrau - Carnaval, op.9 Coquette-1"
p04|Arrau|p04_197|"07 Claudio Arrau - Davidsbuendlertaenze op. 6 Nicht schnell-1"
p04|Arrau|p04_198|"07 Claudio Arrau - Drei Romanzen op. 28 - 2 Einfach-1"
p04|Arrau|p04_199|"07 Claudio Arrau - Fantasiestuecke op.12 Fabel-1"
p04|Arrau|p04_200|"07 Claudio Arrau - fantasy in C major 'Wanderer', D.760,  IV. allegro-1"
p04|Arrau|p04_201|"07 Claudio Arrau - Gigue-1"
p04|Arrau|p04_202|"07 Claudio Arrau - Impromptus, op.142, D.935,  no3 in B flat-1"
p04|Arrau|p04_203|"07 Claudio Arrau - Kinderszenen op. 15 Traeumerei-1"
p04|Arrau|p04_204|"07 Claudio Arrau - Noveletten op. 21 7 Aeusserst rasch-1"
p04|Arrau|p04_205|"07 Claudio Arrau - Papillons, op. 2-1"
p04|Arrau|p04_206|"07 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 1 Praeludium-1"
p04|Arrau|p04_207|"07 Claudio Arrau - piano sonata in A major. D.959,  III. scherzo (allegro vivace)-1"
p04|Arrau|p04_208|"07 Claudio Arrau - piano sonata in G major. D.894,  IV. allegretto-1"
p04|Arrau|p04_209|"07 Claudio Arrau - Schumann Kreisleriana op.16 - 4. Sehr langsam-1"
p04|Arrau|p04_210|"07 Claudio Arrau - Variation 6 Canone alla seconda-1"
p04|Arrau|p04_211|"07 Claudio Debussy [1862-1918] - Valse romantique-1"
p04|Arrau|p04_212|"07 Debussy - 7. La terrasse des audiences du clair de lune-1"
p04|Arrau|p04_213|"07 Franz Liszt -   7. Eroica (Allegro)-1"
p04|Arrau|p04_214|"07 LIszt - Track07-1"
p04|Arrau|p04_215|"07 Liszt. Arrau - Track07-1"
p04|Arrau|p04_216|"07 Schubert - Les sonates - W 4 en ut diËse mineur (Moderato)-1"
p04|Arrau|p04_217|"07 Schumann, Claudio Arrau - Humoreske B-dur, Op.20-1"
p04|Arrau|p04_218|"08 Arrau - Track08-1"
p04|Arrau|p04_219|"08 Artista desconocido - Track08-1"
p04|Arrau|p04_220|"08 Chopin - Op 10 π 8 F-Dur - Allegro-1"
p04|Arrau|p04_221|"08 Chopin - Prelude No.8 in F-sharp Minor 'Desparation'- Molto agitato-1"
p04|Arrau|p04_222|"08 Claude Debussy [1862-1918] - Preludes --8. La fille aux cheveux de lin-1"
p04|Arrau|p04_223|"08 Claudio Arrau (CD1) - Andante sostenuto-1"
p04|Arrau|p04_224|"08 Claudio Arrau (CD2) - Intermezzo. Colla Piu Grande Energia-1"
p04|Arrau|p04_225|"08 Claudio Arrau - Carnaval, op.9 R plique-1"
p04|Arrau|p04_226|"08 Claudio Arrau - Davidsbuendlertaenze op. 6 Frisch-1"
p04|Arrau|p04_227|"08 Claudio Arrau - Drei Romanzen op. 28 - Sehr markiert-1"
p04|Arrau|p04_228|"08 Claudio Arrau - Fantaisie en ut majeur, op.17 - Il tutto fantastico ed appasionato..-1"
p04|Arrau|p04_229|"08 Claudio Arrau - Fantasia-1"
p04|Arrau|p04_230|"08 Claudio Arrau - Fantasiestuecke op.12 Traumes Wirren-1"
p04|Arrau|p04_231|"08 Claudio Arrau - Impromptus, op.142, D.935,  no4 in f minor-1"
p04|Arrau|p04_232|"08 Claudio Arrau - Kinderszenen op. 15 Am Kamin-1"
p04|Arrau|p04_233|"08 Claudio Arrau - moments musicaux, D.780,  no1 in C major (moderato)-1"
p04|Arrau|p04_234|"08 Claudio Arrau - Noveletten op. 21 8 Sehr lebhaft-1"
p04|Arrau|p04_235|"08 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 2 Allemande-1"
p04|Arrau|p04_236|"08 Claudio Arrau - piano sonata in A major. D.959,  IV. rondo (allegretto)-1"
p04|Arrau|p04_237|"08 Claudio Arrau - Schumann Kreisleriana op.16 - 5. Sehr lebhaft-1"
p04|Arrau|p04_238|"08 Claudio Arrau - Variation 7-1"
p04|Arrau|p04_239|"08 Debussy - 8. Ondine-1"
p04|Arrau|p04_240|"08 Franz Liszt -   8. Wilde Jagd (Presto furioso)-1"
p04|Arrau|p04_241|"08 LIszt - Track08-1"
p04|Arrau|p04_242|"08 Liszt. Arrau - Track08-1"
p04|Arrau|p04_243|"08 Schubert - Les sonates - W 5 en fa mineur (Allegro vivace)-1"
p04|Arrau|p04_244|"09 Arrau - Track09-1"
p04|Arrau|p04_245|"09 Artista desconocido - Track09-1"
p04|Arrau|p04_246|"09 Chopin - Op 10 π 9 f-moll - Allegro, molto agitato-1"
p04|Arrau|p04_247|"09 Chopin - Prelude No.9 in E 'Vision'- Largo-1"
p04|Arrau|p04_248|"09 Claude Debussy [1862-1918] - Preludes --9. La serenade interrompue-1"
p04|Arrau|p04_249|"09 Claudio Arrau (CD1) - Allegro energico - Andante sostenuto - Lento assai-1"
p04|Arrau|p04_250|"09 Claudio Arrau (CD2) - Finale. Il Piu Vivace Possibile-1"
p04|Arrau|p04_251|"09 Claudio Arrau - Allemande-1"
p04|Arrau|p04_252|"09 Claudio Arrau - Carnaval, op.9 Papillons-1"
p04|Arrau|p04_253|"09 Claudio Arrau - Davidsbuendlertaenze op. 6 --1"
p04|Arrau|p04_254|"09 Claudio Arrau - Fantaisie en ut majeur, op.17 - Moderato con energia...-1"
p04|Arrau|p04_255|"09 Claudio Arrau - Fantasiestuecke op.12 Ende vom Lied-1"
p04|Arrau|p04_256|"09 Claudio Arrau - Kinderszenen op. 15 Ritter von Steckenpferd-1"
p04|Arrau|p04_257|"09 Claudio Arrau - Klavierkonzert op. 54 - 1 Allegro affetuoso-1"
p04|Arrau|p04_258|"09 Claudio Arrau - moments musicaux, D.780,  no2 in A flat major (andantino)-1"
p04|Arrau|p04_259|"09 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 3 Corrente-1"
p04|Arrau|p04_260|"09 Claudio Arrau - Schumann Kreisleriana op.16 - 6. Sehr langsam-1"
p04|Arrau|p04_261|"09 Claudio Arrau - Sonate No. 2 op. 22 So rasch wie moeglich - schneller - noch schneller-1"
p04|Arrau|p04_262|"09 Claudio Arrau - Variation 8-1"
p04|Arrau|p04_263|"09 Debussy - 9. Hommage a Samuel Pickwick Esq. PPMPC-1"
p04|Arrau|p04_264|"09 Franz Liszt -   9. Ricordanza (Andantino)-1"
p04|Arrau|p04_265|"09 LIszt - Track09-1"
p04|Arrau|p04_266|"09 Liszt. Arrau - Track09-1"
p04|Arrau|p04_267|"09 Schubert - Les sonates - W 6 en la bÈmol majeur (Allegretto)-1"
p04|Arrau|p04_268|"10 Arrau - Track10-1"
p04|Arrau|p04_269|"10 Artista desconocido - Track10-1"
p04|Arrau|p04_270|"10 Chopin - Op 10 π 10 As-Dur - Vivace assai-1"
p04|Arrau|p04_271|"10 Chopin - Prelude No.10 in C-sharp Minor 'The Night Moth'- Allegro molto-1"
p04|Arrau|p04_272|"10 Claude Debussy [1862-1918] - Preludes --10. La cathedrale engloutie-1"
p04|Arrau|p04_273|"10 Claudio Arrau (CD1) - M. BalakirevIslameyOriental fantasy-1"
p04|Arrau|p04_274|"10 Claudio Arrau (CD2) - L. v. Beethoven'Eroica' Variations op. 35 -1"
p04|Arrau|p04_275|"10 Claudio Arrau - Carnaval, op.9 A.S.C.H.-S.C.H.A. (Lettres dansantes)-1"
p04|Arrau|p04_276|"10 Claudio Arrau - Corrente-1"
p04|Arrau|p04_277|"10 Claudio Arrau - Davidsbuendlertaenze op. 6 Balladenmaessig-1"
p04|Arrau|p04_278|"10 Claudio Arrau - Etudes symphoniques op. 13 Thema-1"
p04|Arrau|p04_279|"10 Claudio Arrau - Fantaisie en ut majeur, op.17 - Lento sostenuo...-1"
p04|Arrau|p04_280|"10 Claudio Arrau - Kinderszenen op. 15 Fast zu ernst-1"
p04|Arrau|p04_281|"10 Claudio Arrau - Klavierkonzert op. 54 - 2 Intermezzo (Andantino grazioso)-1"
p04|Arrau|p04_282|"10 Claudio Arrau - moments musicaux, D.780,  no3 in f minor (allegretto moderato)-1"
p04|Arrau|p04_283|"10 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 4 Sarabande-1"
p04|Arrau|p04_284|"10 Claudio Arrau - Schumann Kreisleriana op.16 - 7. Sehr rasch-1"
p04|Arrau|p04_285|"10 Claudio Arrau - Sonate No. 2 op. 22 Andantino-1"
p04|Arrau|p04_286|"10 Claudio Arrau - Variation 9 Canone alla terza-1"
p04|Arrau|p04_287|"10 Debussy - 10. Canope-1"
p04|Arrau|p04_288|"10 Franz Liszt -   10. Allegro agitato molto-1"
p04|Arrau|p04_289|"10 Schubert - Les sonates - Allegretto en ut mineur-1"
p04|Arrau|p04_290|"11 Arrau - Track11-1"
p04|Arrau|p04_291|"11 Artista desconocido - Track11-1"
p04|Arrau|p04_292|"11 Chopin - Op 10 π 11 Es-Dur - Allegretto-1"
p04|Arrau|p04_293|"11 Chopin - Prelude No.11 in B 'Dragon Fly'- Vivace-1"
p04|Arrau|p04_294|"11 Claude Debussy [1862-1918] - Preludes --11. La danse de Puck-1"
p04|Arrau|p04_295|"11 Claudio Arrau - Carnaval, op.9 Chiarina-1"
p04|Arrau|p04_296|"11 Claudio Arrau - Davidsbuendlertaenze op. 6 Einfach-1"
p04|Arrau|p04_297|"11 Claudio Arrau - Etudes symphoniques op. 13 Etude 1-1"
p04|Arrau|p04_298|"11 Claudio Arrau - Kinderszenen op. 15 Fuerchtenmachen-1"
p04|Arrau|p04_299|"11 Claudio Arrau - Klavierkonzert op. 54 - 3 Allegro vivace-1"
p04|Arrau|p04_300|"11 Claudio Arrau - Nachst cke, op. 23 - Mehr langsam, oft zur ck haltend-1"
p04|Arrau|p04_301|"11 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 5 Menuets I & II-1"
p04|Arrau|p04_302|"11 Claudio Arrau - Sarabande-1"
p04|Arrau|p04_303|"11 Claudio Arrau - Schumann Kreisleriana op.16 - 8. Schnell und spielend-1"
p04|Arrau|p04_304|"11 Claudio Arrau - Sonate No. 2 op. 22 Scherzo - Sehr rasch und markiert-1"
p04|Arrau|p04_305|"11 Claudio Arrau - Variation 10-1"
p04|Arrau|p04_306|"11 Debussy - 11. Les tierces alternees-1"
p04|Arrau|p04_307|"11 Franz Liszt -   11. Harmonies du soir (Andantino)-1"
p04|Arrau|p04_308|"12 Arrau - Track12-1"
p04|Arrau|p04_309|"12 Artista desconocido - Track12-1"
p04|Arrau|p04_310|"12 Chopin - Op 10 π 12 c-moll - Allegro con fuoco-1"
p04|Arrau|p04_311|"12 Chopin - Prelude No.12 in G-sharp Minor 'Duel'- Presto-1"
p04|Arrau|p04_312|"12 Claude Debussy [1862-1918] - Preludes --12. Minstrels-1"
p04|Arrau|p04_313|"12 Claudio Arrau - Burlesca-1"
p04|Arrau|p04_314|"12 Claudio Arrau - Carnaval, op.9 Chopin-1"
p04|Arrau|p04_315|"12 Claudio Arrau - Davidsbuendlertaenze op. 6 Mit Humor-1"
p04|Arrau|p04_316|"12 Claudio Arrau - Etudes symphoniques op. 13 Var posth 1-1"
p04|Arrau|p04_317|"12 Claudio Arrau - Kinderszenen op. 15 Kind im Einschlummern-1"
p04|Arrau|p04_318|"12 Claudio Arrau - Nachst cke, op. 23 - Markiert und lebhaft-1"
p04|Arrau|p04_319|"12 Claudio Arrau - Partita No.1 in B Flat, BWV 825 - 6 Gigue-1"
p04|Arrau|p04_320|"12 Claudio Arrau - Schumann 'Arabesque' op.18-1"
p04|Arrau|p04_321|"12 Claudio Arrau - Sonate No. 2 op. 22 Rondo Presto-1"
p04|Arrau|p04_322|"12 Claudio Arrau - Variation 11-1"
p04|Arrau|p04_323|"12 Debussy - 12. Feux d'artifice-1"
p04|Arrau|p04_324|"12 Franz Liszt -   12. Chasse neige (Andante con moto)-1"
p04|Arrau|p04_325|"13 Chopin - Op 25 π 1 As-Dur - Allegro sostenuto-1"
p04|Arrau|p04_326|"13 Chopin - Prelude No.13 in F-sharp 'Loss'- Lento-1"
p04|Arrau|p04_327|"13 Claude Debussy [1862-1918] - Images --1. Reflets dans l'eau-1"
p04|Arrau|p04_328|"13 Claudio Arrau - Carnaval, op.9 Estrella-1"
p04|Arrau|p04_329|"13 Claudio Arrau - Davidsbuendlertaenze op. 6 Wild und lustig-1"
p04|Arrau|p04_330|"13 Claudio Arrau - Etudes symphoniques op. 13 Etude 2-1"
p04|Arrau|p04_331|"13 Claudio Arrau - Kinderszenen op. 15 Der Dichter spricht-1"
p04|Arrau|p04_332|"13 Claudio Arrau - Nachst cke, op. 23 - Mit grosser Lebhaftigkeit-1"
p04|Arrau|p04_333|"13 Claudio Arrau - Scherzo-1"
p04|Arrau|p04_334|"13 Claudio Arrau - Sonate No. 2 op. 22 Presto (Appendix)-1"
p04|Arrau|p04_335|"13 Claudio Arrau - Variation 12 Canone alla quarta-1"
p04|Arrau|p04_336|"13 Debussy - 1. Cloches a travers les fueilles-1"
p04|Arrau|p04_337|"14 Chopin - Op 25 π 2 f-moll - Presto-1"
p04|Arrau|p04_338|"14 Chopin - Prelude No.14 in E-flat Minor 'Fear'- Allegro-1"
p04|Arrau|p04_339|"14 Claude Debussy [1862-1918] - Images --2. Hommage a Rameau-1"
p04|Arrau|p04_340|"14 Claudio Arrau - Carnaval, op.9 Reconnaissance-1"
p04|Arrau|p04_341|"14 Claudio Arrau - Davidsbuendlertaenze op. 6 Zart und singend-1"
p04|Arrau|p04_342|"14 Claudio Arrau - Etudes symphoniques op. 13 Etude 3-1"
p04|Arrau|p04_343|"14 Claudio Arrau - Gigue-1"
p04|Arrau|p04_344|"14 Claudio Arrau - Kreileriana op. 161 Aeusserst bewegt-1"
p04|Arrau|p04_345|"14 Claudio Arrau - Nachst cke, op. 23 - Einfach-1"
p04|Arrau|p04_346|"14 Claudio Arrau - Variation 13-1"
p04|Arrau|p04_347|"14 Debussy - 2. Et la lune descend sur le temple qui fut-1"
p04|Arrau|p04_348|"15 Chopin - Op 25 π 3 F-Dur - Allegro-1"
p04|Arrau|p04_349|"15 Chopin - Prelude No.15 in D-flat 'Raindrop'- Sostenuto-1"
p04|Arrau|p04_350|"15 Claude Debussy [1862-1918] - Images --3. Mouvement-1"
p04|Arrau|p04_351|"15 Claudio Arrau - Carnaval, op.9 Pantalon et Colombine-1"
p04|Arrau|p04_352|"15 Claudio Arrau - Davidsbuendlertaenze op. 6 Frisch-1"
p04|Arrau|p04_353|"15 Claudio Arrau - Etudes symphoniques op. 13 Etude 4-1"
p04|Arrau|p04_354|"15 Claudio Arrau - Invention No. 8-1"
p04|Arrau|p04_355|"15 Claudio Arrau - Kreileriana op. 162 Sehr innig un d nicht zu rasch-1"
p04|Arrau|p04_356|"15 Claudio Arrau - Variation 14-1"
p04|Arrau|p04_357|"15 Debussy - 3. Poissons d'or-1"
p04|Arrau|p04_358|"16 Chopin - Op 25 π 4 a-moll - Agitato-1"
p04|Arrau|p04_359|"16 Chopin - Prelude No.16 in B-flat Minor 'Hades'- Presto con fuoco-1"
p04|Arrau|p04_360|"16 Claude Debussy [1862-1918] - Estampes --1. Pagodes-1"
p04|Arrau|p04_361|"16 Claudio Arrau - Carnaval, op.9 Valse allemande - Intermezzo  Paganini"
p04|Arrau|p04_362|"16 Claudio Arrau - Davidsbuendlertaenze op. 6 Mit gutem Humor-1"
p04|Arrau|p04_363|"16 Claudio Arrau - Etudes symphoniques op. 13 Etude 5-1"
p04|Arrau|p04_364|"16 Claudio Arrau - Kreileriana op. 162 Intermezzo I Sehr lebhaft-1"
p04|Arrau|p04_365|"16 Claudio Arrau - Sinfonia No. 6-1"
p04|Arrau|p04_366|"16 Claudio Arrau - Variation 15 Canone alla quinta-1"
p04|Arrau|p04_367|"17 Chopin - Op 25 π 5 e-moll - Vivace-1"
p04|Arrau|p04_368|"17 Chopin - Prelude No.17 in A-flat 'A Scene on the Place de Notre Dame de Paris'- Allegr...-1"
p04|Arrau|p04_369|"17 Claude Debussy [1862-1918] - Estampes --2. Soiree dans Grenade-1"
p04|Arrau|p04_370|"17 Claudio Arrau - Carnaval, op.9 Aveu-1"
p04|Arrau|p04_371|"17 Claudio Arrau - Davidsbuendlertaenze op. 6 Wie aus der Ferne-1"
p04|Arrau|p04_372|"17 Claudio Arrau - Etudes symphoniques op. 13 Var posth 4-1"
p04|Arrau|p04_373|"17 Claudio Arrau - Kreileriana op. 162 Tempo I -1"
p04|Arrau|p04_374|"17 Claudio Arrau - Sinfonia No. 15-1"
p04|Arrau|p04_375|"17 Claudio Arrau - Variation 16 Ouverture-1"
p04|Arrau|p04_376|"18 Chopin - Op 25 π 6 gis-moll - Allegro-1"
p04|Arrau|p04_377|"18 Chopin - Prelude No.18 in F Minor 'Suicide'- Allegro molto-1"
p04|Arrau|p04_378|"18 Claude Debussy [1862-1918] - Estampes --3. Jardins sous la pluie-1"
p04|Arrau|p04_379|"18 Claudio Arrau - Carnaval, op.9 Promenade-1"
p04|Arrau|p04_380|"18 Claudio Arrau - Davidsbuendlertaenze op. 6 Nicht schnell-1"
p04|Arrau|p04_381|"18 Claudio Arrau - Etudes symphoniques op. 13 Etude 6-1"
p04|Arrau|p04_382|"18 Claudio Arrau - Invention No. 2-1"
p04|Arrau|p04_383|"18 Claudio Arrau - Kreileriana op. 162 Intermezzo II Etwas bewegter-1"
p04|Arrau|p04_384|"18 Claudio Arrau - Variation 17-1"
p04|Arrau|p04_385|"19 Chopin - Op 25 π 7 cis-moll - Lento-1"
p04|Arrau|p04_386|"19 Chopin - Prelude No.19 in E-flat 'Heartfelt Happiness'- Vivace-1"
p04|Arrau|p04_387|"19 Claudio Arrau - Blumenstueck op. 19-1"
p04|Arrau|p04_388|"19 Claudio Arrau - Carnaval, op.9 Pause-1"
p04|Arrau|p04_389|"19 Claudio Arrau - Etudes symphoniques op. 13 Etude 7-1"
p04|Arrau|p04_390|"19 Claudio Arrau - Kreileriana op. 162 Tempo I-1"
p04|Arrau|p04_391|"19 Claudio Arrau - Sinfonia No. 2-1"
p04|Arrau|p04_392|"19 Claudio Arrau - Variation 18 Canone alla sesta-1"
p04|Arrau|p04_393|"20 Chopin - Op 25 π 8 Des-Dur - Vivace-1"
p04|Arrau|p04_394|"20 Chopin - Prelude No.20 in C Minor 'Funeral March'- Largo-1"
p04|Arrau|p04_395|"20 Claudio Arrau - Carnaval, op.9 Marche des Davidsb ndler contre les Philistins-1"
p04|Arrau|p04_396|"20 Claudio Arrau - Etudes symphoniques op. 13 Var posth 2-1"
p04|Arrau|p04_397|"20 Claudio Arrau - Humoreske op. 20 Einfach-1"
